date,instrument,direction,outcome,R_result,iso_week,sample
2020-10-14,NQ1!,short,W,1,2020-W42,in_sample
2020-10-16,ES1!,long,L,-1,2020-W42,in_sample
2020-10-16,NQ1!,short,W,1,2020-W42,in_sample
2020-10-16,XAUUSD,long,L,-1,2020-W42,in_sample
2020-10-16,XAUUSD,long,L,-1,2020-W42,in_sample
2020-10-19,NQ1!,short,W,1,2020-W43,in_sample
2020-10-19,XAUUSD,long,W,1,2020-W43,in_sample
2020-10-20,FDAX1!,short,W,1,2020-W43,in_sample
2020-10-20,NK2251!,long,L,-1,2020-W43,in_sample
2020-10-20,NK2251!,long,L,-1,2020-W43,in_sample
2020-10-20,XAUUSD,long,L,-1,2020-W43,in_sample
2020-10-20,XAUUSD,long,W,1,2020-W43,in_sample
2020-10-21,ES1!,short,BE,0,2020-W43,in_sample
2020-10-21,ES1!,short,BE,0,2020-W43,in_sample
2020-10-21,FDAX1!,short,W,1,2020-W43,in_sample
2020-10-21,NQ1!,short,BE,0,2020-W43,in_sample
2020-10-21,NQ1!,short,BE,0,2020-W43,in_sample
2020-10-21,XAUUSD,long,L,-1,2020-W43,in_sample
2020-10-21,XAUUSD,long,L,-1,2020-W43,in_sample
2020-10-21,Z1!,short,W,1,2020-W43,in_sample
2020-10-21,Z1!,short,W,1,2020-W43,in_sample
2020-10-21,Z1!,short,W,1,2020-W43,in_sample
2020-10-22,NK2251!,long,L,-1,2020-W43,in_sample
2020-10-22,NQ1!,short,BE,0,2020-W43,in_sample
2020-10-23,EURUSD,long,W,1,2020-W43,in_sample
2020-10-23,Z1!,short,W,1,2020-W43,in_sample
2020-10-26,ES1!,short,W,1,2020-W44,in_sample
2020-10-26,Z1!,short,W,1,2020-W44,in_sample
2020-10-27,ES1!,short,W,1,2020-W44,in_sample
2020-10-27,NK2251!,short,W,1,2020-W44,in_sample
2020-10-27,Z1!,short,W,1,2020-W44,in_sample
2020-10-28,ES1!,short,W,1,2020-W44,in_sample
2020-10-28,NK2251!,short,W,1,2020-W44,in_sample
2020-10-28,NQ1!,short,W,1,2020-W44,in_sample
2020-10-28,XAUUSD,short,W,1,2020-W44,in_sample
2020-10-30,ES1!,short,W,1,2020-W44,in_sample
2020-11-03,FDAX1!,short,L,-1,2020-W45,in_sample
2020-11-03,FDAX1!,short,L,-1,2020-W45,in_sample
2020-11-06,ES1!,long,W,1,2020-W45,in_sample
2020-11-11,ES1!,long,L,-1,2020-W46,in_sample
2020-11-11,FDAX1!,short,W,1,2020-W46,in_sample
2020-11-11,NK2251!,long,W,1,2020-W46,in_sample
2020-11-11,NK2251!,long,W,1,2020-W46,in_sample
2020-11-11,XAUUSD,short,W,1,2020-W46,in_sample
2020-11-11,XAUUSD,short,L,-1,2020-W46,in_sample
2020-11-13,ES1!,long,W,1,2020-W46,in_sample
2020-11-13,ES1!,long,W,1,2020-W46,in_sample
2020-11-13,NK2251!,long,W,1,2020-W46,in_sample
2020-11-13,Z1!,long,W,1,2020-W46,in_sample
2020-11-15,NK2251!,long,W,1,2020-W46,in_sample
2020-11-18,ES1!,long,L,-1,2020-W47,in_sample
2020-11-18,FDAX1!,long,L,-1,2020-W47,in_sample
2020-11-18,FDAX1!,long,L,-1,2020-W47,in_sample
2020-11-18,Z1!,long,L,-1,2020-W47,in_sample
2020-11-19,EURUSD,short,L,-1,2020-W47,in_sample
2020-11-20,ES1!,short,L,-1,2020-W47,in_sample
2020-11-20,FDAX1!,long,W,1,2020-W47,in_sample
2020-11-20,NK2251!,long,W,1,2020-W47,in_sample
2020-11-20,NQ1!,long,L,-1,2020-W47,in_sample
2020-11-20,Z1!,long,W,1,2020-W47,in_sample
2020-11-23,FDAX1!,long,W,1,2020-W48,in_sample
2020-11-23,XAUUSD,short,W,1,2020-W48,in_sample
2020-11-24,ES1!,short,L,-1,2020-W48,in_sample
2020-11-24,NQ1!,long,W,1,2020-W48,in_sample
2020-11-24,NQ1!,long,W,1,2020-W48,in_sample
2020-11-24,Z1!,long,W,1,2020-W48,in_sample
2020-11-24,Z1!,long,W,1,2020-W48,in_sample
2020-11-25,FDAX1!,long,W,1,2020-W48,in_sample
2020-11-26,FDAX1!,long,L,-1,2020-W48,in_sample
2020-11-26,FDAX1!,long,L,-1,2020-W48,in_sample
2020-11-26,XAUUSD,short,W,1,2020-W48,in_sample
2020-11-27,ES1!,long,L,-1,2020-W48,in_sample
2020-11-27,FDAX1!,long,BE,0,2020-W48,in_sample
2020-11-27,XAUUSD,short,W,1,2020-W48,in_sample
2020-11-27,XAUUSD,short,W,1,2020-W48,in_sample
2020-12-01,NK2251!,long,BE,0,2020-W49,in_sample
2020-12-02,XAUUSD,short,L,-1,2020-W49,in_sample
2020-12-03,ES1!,long,BE,0,2020-W49,in_sample
2020-12-03,FDAX1!,long,L,-1,2020-W49,in_sample
2020-12-03,NK2251!,long,L,-1,2020-W49,in_sample
2020-12-04,NQ1!,long,BE,0,2020-W49,in_sample
2020-12-07,FDAX1!,short,BE,0,2020-W50,in_sample
2020-12-08,EURUSD,short,L,-1,2020-W50,in_sample
2020-12-08,FDAX1!,short,L,-1,2020-W50,in_sample
2020-12-10,XAUUSD,long,L,-1,2020-W50,in_sample
2020-12-11,EURUSD,short,L,-1,2020-W50,in_sample
2020-12-11,NK2251!,short,W,1,2020-W50,in_sample
2020-12-11,NK2251!,short,L,-1,2020-W50,in_sample
2020-12-11,NK2251!,short,L,-1,2020-W50,in_sample
2020-12-14,NQ1!,long,BE,0,2020-W51,in_sample
2020-12-21,XAUUSD,long,W,1,2020-W52,in_sample
2020-12-22,EURUSD,short,W,1,2020-W52,in_sample
2020-12-23,NQ1!,short,L,-1,2020-W52,in_sample
2020-12-24,NK2251!,short,W,1,2020-W52,in_sample
2020-12-24,NK2251!,short,L,-1,2020-W52,in_sample
2020-12-29,XAUUSD,long,W,1,2020-W53,in_sample
2020-12-30,NK2251!,long,L,-1,2020-W53,in_sample
2020-12-30,NQ1!,long,L,-1,2020-W53,in_sample
2020-12-30,XAUUSD,long,W,1,2020-W53,in_sample
2020-12-31,XAUUSD,long,BE,0,2020-W53,in_sample
2021-01-04,EURUSD,long,W,1,2021-W01,in_sample
2021-01-04,EURUSD,long,L,-1,2021-W01,in_sample
2021-01-05,EURUSD,long,L,-1,2021-W01,in_sample
2021-01-05,EURUSD,long,BE,0,2021-W01,in_sample
2021-01-06,EURUSD,long,BE,0,2021-W01,in_sample
2021-01-06,Z1!,long,BE,0,2021-W01,in_sample
2021-01-08,EURUSD,short,BE,0,2021-W01,in_sample
2021-01-08,Z1!,long,L,-1,2021-W01,in_sample
2021-01-12,ES1!,long,L,-1,2021-W02,in_sample
2021-01-12,NQ1!,long,L,-1,2021-W02,in_sample
2021-01-13,ES1!,short,L,-1,2021-W02,in_sample
2021-01-13,FDAX1!,long,L,-1,2021-W02,in_sample
2021-01-13,FDAX1!,long,L,-1,2021-W02,in_sample
2021-01-13,NK2251!,long,BE,0,2021-W02,in_sample
2021-01-13,XAUUSD,short,W,1,2021-W02,in_sample
2021-01-14,EURUSD,short,W,1,2021-W02,in_sample
2021-01-14,EURUSD,short,BE,0,2021-W02,in_sample
2021-01-14,FDAX1!,long,L,-1,2021-W02,in_sample
2021-01-14,XAUUSD,short,W,1,2021-W02,in_sample
2021-01-14,Z1!,long,L,-1,2021-W02,in_sample
2021-01-15,XAUUSD,short,W,1,2021-W02,in_sample
2021-01-15,XAUUSD,short,BE,0,2021-W02,in_sample
2021-01-18,FDAX1!,long,W,1,2021-W03,in_sample
2021-01-18,NK2251!,long,W,1,2021-W03,in_sample
2021-01-19,ES1!,short,W,1,2021-W03,in_sample
2021-01-19,NK2251!,long,L,-1,2021-W03,in_sample
2021-01-19,Z1!,short,W,1,2021-W03,in_sample
2021-01-20,FDAX1!,long,W,1,2021-W03,in_sample
2021-01-20,FDAX1!,long,L,-1,2021-W03,in_sample
2021-01-20,NK2251!,long,L,-1,2021-W03,in_sample
2021-01-20,Z1!,short,W,1,2021-W03,in_sample
2021-01-20,Z1!,short,L,-1,2021-W03,in_sample
2021-01-21,FDAX1!,long,W,1,2021-W03,in_sample
2021-01-21,Z1!,short,W,1,2021-W03,in_sample
2021-01-22,EURUSD,short,L,-1,2021-W03,in_sample
2021-01-24,XAUUSD,long,L,-1,2021-W03,in_sample
2021-01-25,ES1!,long,L,-1,2021-W04,in_sample
2021-01-25,FDAX1!,long,L,-1,2021-W04,in_sample
2021-01-25,FDAX1!,long,W,1,2021-W04,in_sample
2021-01-25,XAUUSD,long,L,-1,2021-W04,in_sample
2021-01-26,NQ1!,long,W,1,2021-W04,in_sample
2021-01-26,NQ1!,long,W,1,2021-W04,in_sample
2021-01-26,XAUUSD,long,L,-1,2021-W04,in_sample
2021-01-27,Z1!,short,W,1,2021-W04,in_sample
2021-01-28,EURUSD,long,L,-1,2021-W04,in_sample
2021-01-28,EURUSD,long,W,1,2021-W04,in_sample
2021-01-29,EURUSD,long,L,-1,2021-W04,in_sample
2021-01-29,NQ1!,short,L,-1,2021-W04,in_sample
2021-01-29,NQ1!,short,BE,0,2021-W04,in_sample
2021-02-04,ES1!,long,W,1,2021-W05,in_sample
2021-02-04,ES1!,long,BE,0,2021-W05,in_sample
2021-02-04,NQ1!,long,L,-1,2021-W05,in_sample
2021-02-04,Z1!,short,L,-1,2021-W05,in_sample
2021-02-05,Z1!,short,L,-1,2021-W05,in_sample
2021-02-09,Z1!,short,L,-1,2021-W06,in_sample
2021-02-10,XAUUSD,long,BE,0,2021-W06,in_sample
2021-02-10,XAUUSD,long,BE,0,2021-W06,in_sample
2021-02-11,XAUUSD,long,L,-1,2021-W06,in_sample
2021-02-12,ES1!,short,W,1,2021-W06,in_sample
2021-02-12,NQ1!,short,L,-1,2021-W06,in_sample
2021-02-16,EURUSD,long,BE,0,2021-W07,in_sample
2021-02-16,EURUSD,long,BE,0,2021-W07,in_sample
2021-02-19,NQ1!,short,W,1,2021-W07,in_sample
2021-02-22,EURUSD,short,L,-1,2021-W08,in_sample
2021-02-22,EURUSD,short,W,1,2021-W08,in_sample
2021-02-22,NQ1!,short,W,1,2021-W08,in_sample
2021-02-23,NK2251!,short,W,1,2021-W08,in_sample
2021-02-24,Z1!,long,W,1,2021-W08,in_sample
2021-02-25,Z1!,long,W,1,2021-W08,in_sample
2021-02-25,Z1!,long,L,-1,2021-W08,in_sample
2021-03-02,NQ1!,short,W,1,2021-W09,in_sample
2021-03-03,NK2251!,short,W,1,2021-W09,in_sample
2021-03-03,NQ1!,short,W,1,2021-W09,in_sample
2021-03-03,XAUUSD,short,W,1,2021-W09,in_sample
2021-03-08,FDAX1!,long,W,1,2021-W10,in_sample
2021-03-09,NK2251!,long,W,1,2021-W10,in_sample
2021-03-09,NK2251!,long,L,-1,2021-W10,in_sample
2021-03-09,Z1!,long,W,1,2021-W10,in_sample
2021-03-10,Z1!,long,W,1,2021-W10,in_sample
2021-03-11,NK2251!,long,W,1,2021-W10,in_sample
2021-03-11,NK2251!,long,L,-1,2021-W10,in_sample
2021-03-12,Z1!,long,BE,0,2021-W10,in_sample
2021-03-15,ES1!,long,BE,0,2021-W11,in_sample
2021-03-15,NQ1!,long,W,1,2021-W11,in_sample
2021-03-15,NQ1!,long,W,1,2021-W11,in_sample
2021-03-16,EURUSD,short,BE,0,2021-W11,in_sample
2021-03-17,ES1!,long,L,-1,2021-W11,in_sample
2021-03-17,ES1!,long,W,1,2021-W11,in_sample
2021-03-17,NK2251!,long,W,1,2021-W11,in_sample
2021-03-23,EURUSD,short,W,1,2021-W12,in_sample
2021-03-23,XAUUSD,short,L,-1,2021-W12,in_sample
2021-03-23,Z1!,short,L,-1,2021-W12,in_sample
2021-03-24,NQ1!,long,W,1,2021-W12,in_sample
2021-03-24,XAUUSD,short,L,-1,2021-W12,in_sample
2021-03-25,NQ1!,long,L,-1,2021-W12,in_sample
2021-03-25,XAUUSD,short,W,1,2021-W12,in_sample
2021-03-26,XAUUSD,short,L,-1,2021-W12,in_sample
2021-03-26,XAUUSD,short,L,-1,2021-W12,in_sample
2021-03-29,EURUSD,short,BE,0,2021-W13,in_sample
2021-03-29,NK2251!,long,W,1,2021-W13,in_sample
2021-03-30,NQ1!,short,W,1,2021-W13,in_sample
2021-03-31,ES1!,long,W,1,2021-W13,in_sample
2021-03-31,FDAX1!,long,BE,0,2021-W13,in_sample
2021-04-01,EURUSD,short,L,-1,2021-W13,in_sample
2021-04-01,Z1!,long,W,1,2021-W13,in_sample
2021-04-01,Z1!,long,W,1,2021-W13,in_sample
2021-04-07,XAUUSD,short,L,-1,2021-W14,in_sample
2021-04-08,EURUSD,long,W,1,2021-W14,in_sample
2021-04-12,EURUSD,long,W,1,2021-W15,in_sample
2021-04-12,NQ1!,long,L,-1,2021-W15,in_sample
2021-04-13,EURUSD,long,AMBIG,,2021-W15,in_sample
2021-04-13,NQ1!,long,W,1,2021-W15,in_sample
2021-04-13,NQ1!,long,W,1,2021-W15,in_sample
2021-04-14,NK2251!,short,BE,0,2021-W15,in_sample
2021-04-14,NK2251!,short,L,-1,2021-W15,in_sample
2021-04-14,XAUUSD,short,W,1,2021-W15,in_sample
2021-04-15,NQ1!,long,W,1,2021-W15,in_sample
2021-04-16,NQ1!,long,W,1,2021-W15,in_sample
2021-04-18,NK2251!,short,BE,0,2021-W15,in_sample
2021-04-22,ES1!,short,L,-1,2021-W16,in_sample
2021-04-22,EURUSD,long,L,-1,2021-W16,in_sample
2021-04-22,EURUSD,long,L,-1,2021-W16,in_sample
2021-04-23,FDAX1!,long,L,-1,2021-W16,in_sample
2021-04-23,NK2251!,long,W,1,2021-W16,in_sample
2021-04-23,XAUUSD,long,W,1,2021-W16,in_sample
2021-04-23,XAUUSD,long,L,-1,2021-W16,in_sample
2021-04-26,NQ1!,short,L,-1,2021-W17,in_sample
2021-04-26,Z1!,short,L,-1,2021-W17,in_sample
2021-04-27,EURUSD,long,L,-1,2021-W17,in_sample
2021-04-28,ES1!,long,L,-1,2021-W17,in_sample
2021-04-28,ES1!,long,BE,0,2021-W17,in_sample
2021-04-28,FDAX1!,long,W,1,2021-W17,in_sample
2021-04-28,FDAX1!,long,BE,0,2021-W17,in_sample
2021-04-29,FDAX1!,long,L,-1,2021-W17,in_sample
2021-04-29,NQ1!,long,BE,0,2021-W17,in_sample
2021-05-03,ES1!,long,L,-1,2021-W18,in_sample
2021-05-03,FDAX1!,short,L,-1,2021-W18,in_sample
2021-05-03,NQ1!,short,W,1,2021-W18,in_sample
2021-05-04,FDAX1!,short,L,-1,2021-W18,in_sample
2021-05-04,FDAX1!,short,W,1,2021-W18,in_sample
2021-05-05,ES1!,short,W,1,2021-W18,in_sample
2021-05-05,XAUUSD,long,W,1,2021-W18,in_sample
2021-05-10,EURUSD,long,BE,0,2021-W19,in_sample
2021-05-11,XAUUSD,long,L,-1,2021-W19,in_sample
2021-05-12,FDAX1!,short,W,1,2021-W19,in_sample
2021-05-12,NQ1!,short,W,1,2021-W19,in_sample
2021-05-20,EURUSD,long,W,1,2021-W20,in_sample
2021-05-20,NQ1!,long,L,-1,2021-W20,in_sample
2021-05-20,NQ1!,long,L,-1,2021-W20,in_sample
2021-05-24,EURUSD,long,W,1,2021-W21,in_sample
2021-05-24,Z1!,long,W,1,2021-W21,in_sample
2021-05-25,EURUSD,long,BE,0,2021-W21,in_sample
2021-05-25,XAUUSD,long,W,1,2021-W21,in_sample
2021-05-25,XAUUSD,long,W,1,2021-W21,in_sample
2021-05-26,ES1!,long,L,-1,2021-W21,in_sample
2021-05-26,EURUSD,long,L,-1,2021-W21,in_sample
2021-05-26,NQ1!,long,L,-1,2021-W21,in_sample
2021-05-27,ES1!,long,BE,0,2021-W21,in_sample
2021-05-28,FDAX1!,short,W,1,2021-W21,in_sample
2021-05-28,NQ1!,long,BE,0,2021-W21,in_sample
2021-05-31,NK2251!,long,L,-1,2021-W22,in_sample
2021-06-02,XAUUSD,long,L,-1,2021-W22,in_sample
2021-06-03,NQ1!,short,W,1,2021-W22,in_sample
2021-06-03,NQ1!,short,W,1,2021-W22,in_sample
2021-06-04,NK2251!,long,W,1,2021-W22,in_sample
2021-06-04,Z1!,long,W,1,2021-W22,in_sample
2021-06-07,EURUSD,long,L,-1,2021-W23,in_sample
2021-06-08,EURUSD,long,W,1,2021-W23,in_sample
2021-06-08,Z1!,long,L,-1,2021-W23,in_sample
2021-06-08,Z1!,long,L,-1,2021-W23,in_sample
2021-06-09,EURUSD,long,W,1,2021-W23,in_sample
2021-06-09,EURUSD,long,L,-1,2021-W23,in_sample
2021-06-09,NK2251!,long,W,1,2021-W23,in_sample
2021-06-10,FDAX1!,long,L,-1,2021-W23,in_sample
2021-06-10,FDAX1!,long,W,1,2021-W23,in_sample
2021-06-10,NK2251!,long,L,-1,2021-W23,in_sample
2021-06-10,NQ1!,short,W,1,2021-W23,in_sample
2021-06-10,XAUUSD,short,BE,0,2021-W23,in_sample
2021-06-10,Z1!,long,L,-1,2021-W23,in_sample
2021-06-11,EURUSD,long,W,1,2021-W23,in_sample
2021-06-11,FDAX1!,long,L,-1,2021-W23,in_sample
2021-06-11,Z1!,long,BE,0,2021-W23,in_sample
2021-06-13,NK2251!,long,BE,0,2021-W23,in_sample
2021-06-14,NK2251!,long,W,1,2021-W24,in_sample
2021-06-15,XAUUSD,short,AMBIG,,2021-W24,in_sample
2021-06-15,XAUUSD,short,L,-1,2021-W24,in_sample
2021-06-16,FDAX1!,short,W,1,2021-W24,in_sample
2021-06-16,FDAX1!,short,L,-1,2021-W24,in_sample
2021-06-16,NQ1!,long,L,-1,2021-W24,in_sample
2021-06-16,NQ1!,long,W,1,2021-W24,in_sample
2021-06-16,XAUUSD,short,W,1,2021-W24,in_sample
2021-06-16,Z1!,long,BE,0,2021-W24,in_sample
2021-06-22,NQ1!,long,W,1,2021-W25,in_sample
2021-06-24,ES1!,long,W,1,2021-W25,in_sample
2021-06-27,NK2251!,short,AMBIG,,2021-W25,in_sample
2021-06-28,NK2251!,short,W,1,2021-W26,in_sample
2021-06-30,ES1!,long,BE,0,2021-W26,in_sample
2021-06-30,NK2251!,short,W,1,2021-W26,in_sample
2021-06-30,NK2251!,short,W,1,2021-W26,in_sample
2021-06-30,Z1!,short,L,-1,2021-W26,in_sample
2021-06-30,Z1!,short,L,-1,2021-W26,in_sample
2021-07-01,NK2251!,short,L,-1,2021-W26,in_sample
2021-07-02,XAUUSD,long,W,1,2021-W26,in_sample
2021-07-05,NK2251!,short,W,1,2021-W27,in_sample
2021-07-05,NK2251!,short,W,1,2021-W27,in_sample
2021-07-05,Z1!,long,L,-1,2021-W27,in_sample
2021-07-06,FDAX1!,short,L,-1,2021-W27,in_sample
2021-07-06,FDAX1!,short,L,-1,2021-W27,in_sample
2021-07-09,XAUUSD,long,L,-1,2021-W27,in_sample
2021-07-12,NQ1!,short,L,-1,2021-W28,in_sample
2021-07-13,NK2251!,short,W,1,2021-W28,in_sample
2021-07-13,NK2251!,short,L,-1,2021-W28,in_sample
2021-07-13,NQ1!,long,W,1,2021-W28,in_sample
2021-07-14,NK2251!,short,W,1,2021-W28,in_sample
2021-07-14,Z1!,long,L,-1,2021-W28,in_sample
2021-07-16,EURUSD,short,L,-1,2021-W28,in_sample
2021-07-16,EURUSD,short,L,-1,2021-W28,in_sample
2021-07-16,NK2251!,short,W,1,2021-W28,in_sample
2021-07-16,NK2251!,short,W,1,2021-W28,in_sample
2021-07-19,EURUSD,short,W,1,2021-W29,in_sample
2021-07-19,EURUSD,short,W,1,2021-W29,in_sample
2021-07-19,NK2251!,short,W,1,2021-W29,in_sample
2021-07-20,EURUSD,short,L,-1,2021-W29,in_sample
2021-07-21,ES1!,short,L,-1,2021-W29,in_sample
2021-07-21,NQ1!,short,L,-1,2021-W29,in_sample
2021-07-21,XAUUSD,short,W,1,2021-W29,in_sample
2021-07-21,XAUUSD,short,W,1,2021-W29,in_sample
2021-07-27,FDAX1!,short,W,1,2021-W30,in_sample
2021-07-27,FDAX1!,short,W,1,2021-W30,in_sample
2021-07-27,Z1!,short,W,1,2021-W30,in_sample
2021-07-27,Z1!,short,L,-1,2021-W30,in_sample
2021-07-28,XAUUSD,long,L,-1,2021-W30,in_sample
2021-07-29,NK2251!,short,W,1,2021-W30,in_sample
2021-07-30,EURUSD,long,W,1,2021-W30,in_sample
2021-08-01,ES1!,long,L,-1,2021-W30,in_sample
2021-08-02,EURUSD,long,W,1,2021-W31,in_sample
2021-08-02,Z1!,long,W,1,2021-W31,in_sample
2021-08-03,EURUSD,long,L,-1,2021-W31,in_sample
2021-08-03,NK2251!,short,L,-1,2021-W31,in_sample
2021-08-03,NK2251!,short,L,-1,2021-W31,in_sample
2021-08-03,NQ1!,short,AMBIG,,2021-W31,in_sample
2021-08-04,XAUUSD,long,L,-1,2021-W31,in_sample
2021-08-05,XAUUSD,long,L,-1,2021-W31,in_sample
2021-08-05,Z1!,long,L,-1,2021-W31,in_sample
2021-08-06,Z1!,long,BE,0,2021-W31,in_sample
2021-08-10,ES1!,long,BE,0,2021-W32,in_sample
2021-08-10,NQ1!,long,L,-1,2021-W32,in_sample
2021-08-11,FDAX1!,long,BE,0,2021-W32,in_sample
2021-08-12,XAUUSD,long,W,1,2021-W32,in_sample
2021-08-13,EURUSD,long,W,1,2021-W32,in_sample
2021-08-13,NK2251!,long,L,-1,2021-W32,in_sample
2021-08-13,Z1!,long,BE,0,2021-W32,in_sample
2021-08-16,FDAX1!,long,L,-1,2021-W33,in_sample
2021-08-18,FDAX1!,long,L,-1,2021-W33,in_sample
2021-08-18,NK2251!,short,W,1,2021-W33,in_sample
2021-08-18,Z1!,short,W,1,2021-W33,in_sample
2021-08-20,Z1!,short,L,-1,2021-W33,in_sample
2021-08-23,FDAX1!,short,L,-1,2021-W34,in_sample
2021-08-23,XAUUSD,long,W,1,2021-W34,in_sample
2021-08-23,XAUUSD,long,W,1,2021-W34,in_sample
2021-08-24,Z1!,short,L,-1,2021-W34,in_sample
2021-08-26,NK2251!,short,L,-1,2021-W34,in_sample
2021-08-26,NK2251!,short,W,1,2021-W34,in_sample
2021-08-27,XAUUSD,long,BE,0,2021-W34,in_sample
2021-08-27,Z1!,long,L,-1,2021-W34,in_sample
2021-09-01,FDAX1!,long,W,1,2021-W35,in_sample
2021-09-01,NQ1!,long,W,1,2021-W35,in_sample
2021-09-01,XAUUSD,long,L,-1,2021-W35,in_sample
2021-09-02,ES1!,long,BE,0,2021-W35,in_sample
2021-09-02,EURUSD,long,BE,0,2021-W35,in_sample
2021-09-02,NQ1!,long,W,1,2021-W35,in_sample
2021-09-02,XAUUSD,long,L,-1,2021-W35,in_sample
2021-09-03,NQ1!,long,AMBIG,,2021-W35,in_sample
2021-09-03,Z1!,long,BE,0,2021-W35,in_sample
2021-09-06,ES1!,long,L,-1,2021-W36,in_sample
2021-09-07,FDAX1!,short,W,1,2021-W36,in_sample
2021-09-07,FDAX1!,short,W,1,2021-W36,in_sample
2021-09-10,ES1!,short,BE,0,2021-W36,in_sample
2021-09-10,NQ1!,short,W,1,2021-W36,in_sample
2021-09-14,FDAX1!,short,L,-1,2021-W37,in_sample
2021-09-14,XAUUSD,short,W,1,2021-W37,in_sample
2021-09-14,Z1!,long,L,-1,2021-W37,in_sample
2021-09-15,EURUSD,short,L,-1,2021-W37,in_sample
2021-09-16,ES1!,short,W,1,2021-W37,in_sample
2021-09-16,EURUSD,short,W,1,2021-W37,in_sample
2021-09-16,EURUSD,short,W,1,2021-W37,in_sample
2021-09-20,XAUUSD,short,W,1,2021-W38,in_sample
2021-09-21,XAUUSD,short,L,-1,2021-W38,in_sample
2021-09-23,ES1!,short,L,-1,2021-W38,in_sample
2021-09-24,EURUSD,short,W,1,2021-W38,in_sample
2021-09-27,EURUSD,short,W,1,2021-W39,in_sample
2021-09-27,EURUSD,short,W,1,2021-W39,in_sample
2021-09-27,NK2251!,short,W,1,2021-W39,in_sample
2021-09-28,ES1!,short,W,1,2021-W39,in_sample
2021-09-28,ES1!,short,W,1,2021-W39,in_sample
2021-09-28,EURUSD,short,BE,0,2021-W39,in_sample
2021-09-28,EURUSD,short,BE,0,2021-W39,in_sample
2021-09-28,FDAX1!,short,L,-1,2021-W39,in_sample
2021-09-28,FDAX1!,short,W,1,2021-W39,in_sample
2021-09-28,FDAX1!,short,W,1,2021-W39,in_sample
2021-09-28,NK2251!,short,W,1,2021-W39,in_sample
2021-09-28,NQ1!,short,W,1,2021-W39,in_sample
2021-09-28,NQ1!,short,W,1,2021-W39,in_sample
2021-09-28,NQ1!,short,W,1,2021-W39,in_sample
2021-09-28,XAUUSD,short,W,1,2021-W39,in_sample
2021-09-29,NK2251!,short,BE,0,2021-W39,in_sample
2021-09-30,ES1!,short,W,1,2021-W39,in_sample
2021-09-30,FDAX1!,short,BE,0,2021-W39,in_sample
2021-10-01,FDAX1!,short,W,1,2021-W39,in_sample
2021-10-04,ES1!,short,W,1,2021-W40,in_sample
2021-10-04,ES1!,short,W,1,2021-W40,in_sample
2021-10-04,FDAX1!,short,W,1,2021-W40,in_sample
2021-10-04,FDAX1!,short,L,-1,2021-W40,in_sample
2021-10-04,Z1!,short,W,1,2021-W40,in_sample
2021-10-04,Z1!,short,L,-1,2021-W40,in_sample
2021-10-05,FDAX1!,short,L,-1,2021-W40,in_sample
2021-10-06,ES1!,short,W,1,2021-W40,in_sample
2021-10-06,FDAX1!,short,BE,0,2021-W40,in_sample
2021-10-06,FDAX1!,short,W,1,2021-W40,in_sample
2021-10-06,Z1!,short,BE,0,2021-W40,in_sample
2021-10-07,EURUSD,short,L,-1,2021-W40,in_sample
2021-10-07,XAUUSD,short,L,-1,2021-W40,in_sample
2021-10-08,EURUSD,short,L,-1,2021-W40,in_sample
2021-10-11,ES1!,long,L,-1,2021-W41,in_sample
2021-10-11,FDAX1!,short,W,1,2021-W41,in_sample
2021-10-12,FDAX1!,short,L,-1,2021-W41,in_sample
2021-10-13,ES1!,long,L,-1,2021-W41,in_sample
2021-10-13,FDAX1!,short,L,-1,2021-W41,in_sample
2021-10-13,NK2251!,long,W,1,2021-W41,in_sample
2021-10-13,NQ1!,long,W,1,2021-W41,in_sample
2021-10-13,NQ1!,long,W,1,2021-W41,in_sample
2021-10-14,ES1!,long,W,1,2021-W41,in_sample
2021-10-15,EURUSD,long,W,1,2021-W41,in_sample
2021-10-19,XAUUSD,long,W,1,2021-W42,in_sample
2021-10-19,Z1!,long,L,-1,2021-W42,in_sample
2021-10-20,FDAX1!,short,L,-1,2021-W42,in_sample
2021-10-20,NK2251!,long,L,-1,2021-W42,in_sample
2021-10-20,XAUUSD,long,W,1,2021-W42,in_sample
2021-10-21,ES1!,long,W,1,2021-W42,in_sample
2021-10-21,EURUSD,long,L,-1,2021-W42,in_sample
2021-10-22,EURUSD,long,L,-1,2021-W42,in_sample
2021-10-22,XAUUSD,long,W,1,2021-W42,in_sample
2021-10-25,ES1!,long,L,-1,2021-W43,in_sample
2021-10-28,ES1!,long,W,1,2021-W43,in_sample
2021-10-28,Z1!,long,L,-1,2021-W43,in_sample
2021-10-29,ES1!,long,BE,0,2021-W43,in_sample
2021-11-01,Z1!,long,BE,0,2021-W44,in_sample
2021-11-02,ES1!,long,W,1,2021-W44,in_sample
2021-11-02,EURUSD,short,W,1,2021-W44,in_sample
2021-11-02,NQ1!,long,W,1,2021-W44,in_sample
2021-11-03,EURUSD,short,L,-1,2021-W44,in_sample
2021-11-03,EURUSD,short,L,-1,2021-W44,in_sample
2021-11-03,XAUUSD,short,W,1,2021-W44,in_sample
2021-11-12,NQ1!,short,L,-1,2021-W45,in_sample
2021-11-16,NQ1!,long,W,1,2021-W46,in_sample
2021-11-16,NQ1!,long,W,1,2021-W46,in_sample
